"","date","year","month","day","births","dow","holiday","majorholiday"
"1808",1973-12-13,1973,12,13,8751,4,NA,FALSE
"1809",1973-12-14,1973,12,14,9177,5,NA,FALSE
"1810",1973-12-15,1973,12,15,7821,6,NA,FALSE
"1811",1973-12-16,1973,12,16,7664,0,NA,FALSE
"1812",1973-12-17,1973,12,17,9410,1,NA,FALSE
"1813",1973-12-18,1973,12,18,9536,2,NA,FALSE
"1814",1973-12-19,1973,12,19,9317,3,NA,FALSE
"1815",1973-12-20,1973,12,20,8981,4,NA,FALSE
"1816",1973-12-21,1973,12,21,8931,5,NA,FALSE
"1817",1973-12-22,1973,12,22,7585,6,"Winter Solstice",FALSE
"1818",1973-12-23,1973,12,23,7012,0,NA,FALSE
"1819",1973-12-24,1973,12,24,7300,1,"Christmas Eve",TRUE
"1820",1973-12-25,1973,12,25,6964,2,"Christmas in the USA",TRUE
"1821",1973-12-26,1973,12,26,8136,3,"Boxing Day in UK and Canada",FALSE
"1822",1973-12-27,1973,12,27,9509,4,NA,FALSE
"1823",1973-12-28,1973,12,28,9950,5,NA,FALSE
"1824",1973-12-29,1973,12,29,8320,6,NA,FALSE
"1825",1973-12-30,1973,12,30,7365,0,NA,FALSE
"1826",1973-12-31,1973,12,31,8966,1,"New Year’s Eve",TRUE
"1827",1974-01-01,1974,1,1,7002,2,"New Year’s Day",TRUE
"1828",1974-01-02,1974,1,2,7809,3,NA,FALSE
"1829",1974-01-03,1974,1,3,8377,4,NA,FALSE
"1830",1974-01-04,1974,1,4,8851,5,NA,FALSE
"1831",1974-01-05,1974,1,5,7827,6,NA,FALSE
"1832",1974-01-06,1974,1,6,7093,0,"Daylight Saving Time Start",FALSE
"1833",1974-01-07,1974,1,7,8623,1,NA,FALSE
"1834",1974-01-08,1974,1,8,8786,2,NA,FALSE
"1835",1974-01-09,1974,1,9,8346,3,NA,FALSE
"1836",1974-01-10,1974,1,10,8682,4,NA,FALSE
"1837",1974-01-11,1974,1,11,9044,5,NA,FALSE
"1838",1974-01-12,1974,1,12,7769,6,NA,FALSE
"1839",1974-01-13,1974,1,13,7352,0,NA,FALSE
"1840",1974-01-14,1974,1,14,8796,1,NA,FALSE
"1841",1974-01-15,1974,1,15,8939,2,NA,FALSE
"1842",1974-01-16,1974,1,16,8732,3,NA,FALSE
"1843",1974-01-17,1974,1,17,8604,4,NA,FALSE
"1844",1974-01-18,1974,1,18,8971,5,NA,FALSE
"1845",1974-01-19,1974,1,19,7751,6,NA,FALSE
"1846",1974-01-20,1974,1,20,7479,0,NA,FALSE
"1847",1974-01-21,1974,1,21,9058,1,NA,FALSE
"1848",1974-01-22,1974,1,22,8767,2,NA,FALSE
"1849",1974-01-23,1974,1,23,8457,3,NA,FALSE
"1850",1974-01-24,1974,1,24,8692,4,NA,FALSE
"1851",1974-01-25,1974,1,25,8690,5,"Robbie Burns Day aka Burns Nicht",FALSE
"1852",1974-01-26,1974,1,26,7799,6,"Australia Day",FALSE
"1853",1974-01-27,1974,1,27,7541,0,NA,FALSE
"1854",1974-01-28,1974,1,28,8462,1,NA,FALSE
"1855",1974-01-29,1974,1,29,8911,2,NA,FALSE
"1856",1974-01-30,1974,1,30,8439,3,NA,FALSE
"1857",1974-01-31,1974,1,31,8620,4,NA,FALSE
"1858",1974-02-01,1974,2,1,8768,5,NA,FALSE
"1859",1974-02-02,1974,2,2,7853,6,"Groundhog Day",FALSE
"1860",1974-02-03,1974,2,3,7432,0,NA,FALSE
"1861",1974-02-04,1974,2,4,8651,1,NA,FALSE
"1862",1974-02-05,1974,2,5,8892,2,NA,FALSE
"1863",1974-02-06,1974,2,6,8792,3,NA,FALSE
"1864",1974-02-07,1974,2,7,8705,4,NA,FALSE
"1865",1974-02-08,1974,2,8,8822,5,NA,FALSE
"1866",1974-02-09,1974,2,9,7692,6,NA,FALSE
"1867",1974-02-10,1974,2,10,7150,0,NA,FALSE
"1868",1974-02-11,1974,2,11,8766,1,NA,FALSE
"1869",1974-02-12,1974,2,12,8924,2,NA,FALSE
"1870",1974-02-13,1974,2,13,8808,3,NA,FALSE
"1871",1974-02-14,1974,2,14,8895,4,"Valentine’s Day",TRUE
"1872",1974-02-15,1974,2,15,9034,5,NA,FALSE
"1873",1974-02-16,1974,2,16,7939,6,NA,FALSE
"1874",1974-02-17,1974,2,17,7456,0,NA,FALSE
"1875",1974-02-18,1974,2,18,8637,1,"Alberta Family Day",FALSE
"1876",1974-02-19,1974,2,19,9016,2,NA,FALSE
"1877",1974-02-20,1974,2,20,8909,3,NA,FALSE
"1878",1974-02-21,1974,2,21,8748,4,NA,FALSE
"1879",1974-02-22,1974,2,22,9060,5,NA,FALSE
"1880",1974-02-23,1974,2,23,8151,6,NA,FALSE
"1881",1974-02-24,1974,2,24,7558,0,NA,FALSE
"1882",1974-02-25,1974,2,25,8512,1,NA,FALSE
"1883",1974-02-26,1974,2,26,8856,2,"Mardi Gras",FALSE
"1884",1974-02-27,1974,2,27,8710,3,"Ash Wednesday",TRUE
"1885",1974-02-28,1974,2,28,8534,4,NA,FALSE
"1886",1974-03-01,1974,3,1,8917,5,NA,FALSE
"1887",1974-03-02,1974,3,2,8083,6,NA,FALSE
"1888",1974-03-03,1974,3,3,7650,0,NA,FALSE
"1889",1974-03-04,1974,3,4,8890,1,NA,FALSE
"1890",1974-03-05,1974,3,5,9270,2,NA,FALSE
"1891",1974-03-06,1974,3,6,8686,3,NA,FALSE
"1892",1974-03-07,1974,3,7,8640,4,NA,FALSE
"1893",1974-03-08,1974,3,8,8964,5,NA,FALSE
"1894",1974-03-09,1974,3,9,7950,6,NA,FALSE
"1895",1974-03-10,1974,3,10,7417,0,NA,FALSE
"1896",1974-03-11,1974,3,11,8837,1,NA,FALSE
"1897",1974-03-12,1974,3,12,8884,2,NA,FALSE
"1898",1974-03-13,1974,3,13,8507,3,NA,FALSE
"1899",1974-03-14,1974,3,14,8402,4,NA,FALSE
"1900",1974-03-15,1974,3,15,8890,5,NA,FALSE
"1901",1974-03-16,1974,3,16,7834,6,NA,FALSE
"1902",1974-03-17,1974,3,17,7226,0,"St. Patrick’s day",TRUE
"1903",1974-03-18,1974,3,18,8694,1,NA,FALSE
"1904",1974-03-19,1974,3,19,8978,2,NA,FALSE
"1905",1974-03-20,1974,3,20,8455,3,NA,FALSE
"1906",1974-03-21,1974,3,21,8400,4,"Vernal Equinox",FALSE
"1907",1974-03-22,1974,3,22,8668,5,NA,FALSE
"1908",1974-03-23,1974,3,23,7773,6,NA,FALSE
"1909",1974-03-24,1974,3,24,7034,0,NA,FALSE
"1910",1974-03-25,1974,3,25,8570,1,NA,FALSE
"1911",1974-03-26,1974,3,26,8756,2,NA,FALSE
"1912",1974-03-27,1974,3,27,8515,3,NA,FALSE
"1913",1974-03-28,1974,3,28,8461,4,NA,FALSE
"1914",1974-03-29,1974,3,29,8639,5,NA,FALSE
"1915",1974-03-30,1974,3,30,7526,6,NA,FALSE
"1916",1974-03-31,1974,3,31,7305,0,NA,FALSE
"1917",1974-04-01,1974,4,1,8550,1,"April Fools’ Day",TRUE
"1918",1974-04-02,1974,4,2,9148,2,NA,FALSE
"1919",1974-04-03,1974,4,3,8571,3,NA,FALSE
"1920",1974-04-04,1974,4,4,8517,4,NA,FALSE
"1921",1974-04-05,1974,4,5,8656,5,NA,FALSE
"1922",1974-04-06,1974,4,6,7455,6,NA,FALSE
"1923",1974-04-07,1974,4,7,7051,0,"Palm Sunday",TRUE
"1924",1974-04-08,1974,4,8,8436,1,NA,FALSE
"1925",1974-04-09,1974,4,9,8917,2,NA,FALSE
"1926",1974-04-10,1974,4,10,8446,3,NA,FALSE
"1927",1974-04-11,1974,4,11,8259,4,NA,FALSE
"1928",1974-04-12,1974,4,12,8386,5,"Good Friday",TRUE
"1929",1974-04-13,1974,4,13,7609,6,NA,FALSE
"1930",1974-04-14,1974,4,14,7032,0,"Easter Sunday",TRUE
"1931",1974-04-15,1974,4,15,8342,1,"Easter Monday",TRUE
"1932",1974-04-16,1974,4,16,8615,2,NA,FALSE
"1933",1974-04-17,1974,4,17,8602,3,NA,FALSE
"1934",1974-04-18,1974,4,18,8333,4,NA,FALSE
"1935",1974-04-19,1974,4,19,8587,5,NA,FALSE
"1936",1974-04-20,1974,4,20,7480,6,NA,FALSE
"1937",1974-04-21,1974,4,21,7208,0,NA,FALSE
"1938",1974-04-22,1974,4,22,8497,1,"Earth Day",FALSE
"1939",1974-04-23,1974,4,23,9035,2,NA,FALSE
"1940",1974-04-24,1974,4,24,8665,3,NA,FALSE
"1941",1974-04-25,1974,4,25,8556,4,"ANZAC Day",FALSE
"1942",1974-04-26,1974,4,26,8762,5,NA,FALSE
"1943",1974-04-27,1974,4,27,7490,6,NA,FALSE
"1944",1974-04-28,1974,4,28,7055,0,NA,FALSE
"1945",1974-04-29,1974,4,29,8332,1,NA,FALSE
"1946",1974-04-30,1974,4,30,8677,2,NA,FALSE
"1947",1974-05-01,1974,5,1,8574,3,NA,FALSE
"1948",1974-05-02,1974,5,2,8238,4,NA,FALSE
"1949",1974-05-03,1974,5,3,8660,5,NA,FALSE
"1950",1974-05-04,1974,5,4,7384,6,NA,FALSE
"1951",1974-05-05,1974,5,5,6928,0,"Cinco de Mayo",TRUE
"1952",1974-05-06,1974,5,6,8317,1,NA,FALSE
"1953",1974-05-07,1974,5,7,8886,2,NA,FALSE
"1954",1974-05-08,1974,5,8,8484,3,NA,FALSE
"1955",1974-05-09,1974,5,9,8525,4,"Europe Day",FALSE
"1956",1974-05-10,1974,5,10,8595,5,NA,FALSE
"1957",1974-05-11,1974,5,11,7710,6,NA,FALSE
"1958",1974-05-12,1974,5,12,7086,0,"Mother’s Day",TRUE
"1959",1974-05-13,1974,5,13,8639,1,NA,FALSE
"1960",1974-05-14,1974,5,14,8886,2,NA,FALSE
"1961",1974-05-15,1974,5,15,9020,3,NA,FALSE
"1962",1974-05-16,1974,5,16,8630,4,NA,FALSE
"1963",1974-05-17,1974,5,17,8873,5,NA,FALSE
"1964",1974-05-18,1974,5,18,7667,6,"Armed Forces Day",FALSE
"1965",1974-05-19,1974,5,19,6896,0,NA,FALSE
"1966",1974-05-20,1974,5,20,8793,1,"Victoria Day",FALSE
"1967",1974-05-21,1974,5,21,9061,2,NA,FALSE
"1968",1974-05-22,1974,5,22,8776,3,NA,FALSE
"1969",1974-05-23,1974,5,23,8577,4,NA,FALSE
"1970",1974-05-24,1974,5,24,8924,5,NA,FALSE
"1971",1974-05-25,1974,5,25,7593,6,NA,FALSE
"1972",1974-05-26,1974,5,26,6932,0,NA,FALSE
"1973",1974-05-27,1974,5,27,7460,1,"Memorial Day",TRUE
"1974",1974-05-28,1974,5,28,8570,2,NA,FALSE
"1975",1974-05-29,1974,5,29,9063,3,NA,FALSE
"1976",1974-05-30,1974,5,30,8958,4,NA,FALSE
"1977",1974-05-31,1974,5,31,9050,5,NA,FALSE
"1978",1974-06-01,1974,6,1,7448,6,NA,FALSE
"1979",1974-06-02,1974,6,2,7046,0,NA,FALSE
"1980",1974-06-03,1974,6,3,8314,1,NA,FALSE
"1981",1974-06-04,1974,6,4,8910,2,NA,FALSE
"1982",1974-06-05,1974,6,5,8737,3,NA,FALSE
"1983",1974-06-06,1974,6,6,8599,4,NA,FALSE
"1984",1974-06-07,1974,6,7,9110,5,NA,FALSE
"1985",1974-06-08,1974,6,8,7471,6,NA,FALSE
"1986",1974-06-09,1974,6,9,7181,0,NA,FALSE
"1987",1974-06-10,1974,6,10,8939,1,"Australian Queen’s Birthday",FALSE
"1988",1974-06-11,1974,6,11,8754,2,NA,FALSE
"1989",1974-06-12,1974,6,12,8603,3,NA,FALSE
"1990",1974-06-13,1974,6,13,8456,4,NA,FALSE
"1991",1974-06-14,1974,6,14,8898,5,NA,FALSE
"1992",1974-06-15,1974,6,15,7666,6,NA,FALSE
"1993",1974-06-16,1974,6,16,7211,0,"Father’s Day",TRUE
"1994",1974-06-17,1974,6,17,8676,1,NA,FALSE
"1995",1974-06-18,1974,6,18,9016,2,NA,FALSE
"1996",1974-06-19,1974,6,19,8864,3,NA,FALSE
"1997",1974-06-20,1974,6,20,8833,4,NA,FALSE
"1998",1974-06-21,1974,6,21,9364,5,"Summer Solstice",FALSE
"1999",1974-06-22,1974,6,22,8003,6,NA,FALSE
"2000",1974-06-23,1974,6,23,7162,0,NA,FALSE
"2001",1974-06-24,1974,6,24,8503,1,"St. Jean-Baptiste Day",FALSE
"2002",1974-06-25,1974,6,25,9038,2,NA,FALSE
"2003",1974-06-26,1974,6,26,8999,3,NA,FALSE
"2004",1974-06-27,1974,6,27,8882,4,NA,FALSE
"2005",1974-06-28,1974,6,28,9089,5,NA,FALSE
"2006",1974-06-29,1974,6,29,8011,6,NA,FALSE
"2007",1974-06-30,1974,6,30,7531,0,NA,FALSE
"2008",1974-07-01,1974,7,1,9216,1,"Canada Day",FALSE
"2009",1974-07-02,1974,7,2,9923,2,NA,FALSE
"2010",1974-07-03,1974,7,3,9693,3,NA,FALSE
"2011",1974-07-04,1974,7,4,7924,4,"Independence Day",TRUE
"2012",1974-07-05,1974,7,5,9051,5,NA,FALSE
"2013",1974-07-06,1974,7,6,8285,6,NA,FALSE
"2014",1974-07-07,1974,7,7,7626,0,NA,FALSE
"2015",1974-07-08,1974,7,8,9472,1,NA,FALSE
"2016",1974-07-09,1974,7,9,9860,2,NA,FALSE
"2017",1974-07-10,1974,7,10,9423,3,NA,FALSE
"2018",1974-07-11,1974,7,11,9218,4,NA,FALSE
"2019",1974-07-12,1974,7,12,9283,5,NA,FALSE
"2020",1974-07-13,1974,7,13,8228,6,NA,FALSE
"2021",1974-07-14,1974,7,14,7605,0,NA,FALSE
"2022",1974-07-15,1974,7,15,9267,1,NA,FALSE
"2023",1974-07-16,1974,7,16,9697,2,NA,FALSE
"2024",1974-07-17,1974,7,17,9419,3,NA,FALSE
"2025",1974-07-18,1974,7,18,9122,4,NA,FALSE
"2026",1974-07-19,1974,7,19,9523,5,NA,FALSE
"2027",1974-07-20,1974,7,20,8471,6,NA,FALSE
"2028",1974-07-21,1974,7,21,7433,0,NA,FALSE
"2029",1974-07-22,1974,7,22,9314,1,NA,FALSE
"2030",1974-07-23,1974,7,23,10110,2,NA,FALSE
"2031",1974-07-24,1974,7,24,9327,3,"Utah Pioneer Day",FALSE
"2032",1974-07-25,1974,7,25,9263,4,NA,FALSE
"2033",1974-07-26,1974,7,26,9574,5,NA,FALSE
"2034",1974-07-27,1974,7,27,8492,6,NA,FALSE
"2035",1974-07-28,1974,7,28,7872,0,NA,FALSE
"2036",1974-07-29,1974,7,29,9454,1,NA,FALSE
"2037",1974-07-30,1974,7,30,9821,2,NA,FALSE
"2038",1974-07-31,1974,7,31,9591,3,NA,FALSE
"2039",1974-08-01,1974,8,1,9707,4,NA,FALSE
"2040",1974-08-02,1974,8,2,9636,5,NA,FALSE
"2041",1974-08-03,1974,8,3,8470,6,NA,FALSE
"2042",1974-08-04,1974,8,4,7813,0,NA,FALSE
"2043",1974-08-05,1974,8,5,9124,1,"Canada Civic Day",FALSE
"2044",1974-08-06,1974,8,6,9967,2,NA,FALSE
"2045",1974-08-07,1974,8,7,9616,3,NA,FALSE
"2046",1974-08-08,1974,8,8,9550,4,NA,FALSE
"2047",1974-08-09,1974,8,9,9696,5,NA,FALSE
"2048",1974-08-10,1974,8,10,8431,6,NA,FALSE
"2049",1974-08-11,1974,8,11,7724,0,NA,FALSE
"2050",1974-08-12,1974,8,12,9643,1,NA,FALSE
"2051",1974-08-13,1974,8,13,10213,2,NA,FALSE
"2052",1974-08-14,1974,8,14,9586,3,NA,FALSE
"2053",1974-08-15,1974,8,15,9825,4,NA,FALSE
"2054",1974-08-16,1974,8,16,9835,5,NA,FALSE
"2055",1974-08-17,1974,8,17,8556,6,NA,FALSE
"2056",1974-08-18,1974,8,18,8073,0,NA,FALSE
"2057",1974-08-19,1974,8,19,9582,1,NA,FALSE
"2058",1974-08-20,1974,8,20,10153,2,NA,FALSE
"2059",1974-08-21,1974,8,21,9711,3,NA,FALSE
"2060",1974-08-22,1974,8,22,9335,4,NA,FALSE
"2061",1974-08-23,1974,8,23,9795,5,NA,FALSE
"2062",1974-08-24,1974,8,24,8486,6,NA,FALSE
"2063",1974-08-25,1974,8,25,7854,0,NA,FALSE
"2064",1974-08-26,1974,8,26,9556,1,NA,FALSE
"2065",1974-08-27,1974,8,27,10075,2,NA,FALSE
"2066",1974-08-28,1974,8,28,9599,3,NA,FALSE
"2067",1974-08-29,1974,8,29,9544,4,NA,FALSE
"2068",1974-08-30,1974,8,30,9780,5,NA,FALSE
"2069",1974-08-31,1974,8,31,8537,6,NA,FALSE
"2070",1974-09-01,1974,9,1,7909,0,NA,FALSE
"2071",1974-09-02,1974,9,2,7969,1,"American Labor Day",TRUE
"2072",1974-09-03,1974,9,3,9471,2,NA,FALSE
"2073",1974-09-04,1974,9,4,9980,3,NA,FALSE
"2074",1974-09-05,1974,9,5,9581,4,NA,FALSE
"2075",1974-09-06,1974,9,6,9727,5,NA,FALSE
"2076",1974-09-07,1974,9,7,8550,6,NA,FALSE
"2077",1974-09-08,1974,9,8,7889,0,NA,FALSE
"2078",1974-09-09,1974,9,9,9796,1,NA,FALSE
"2079",1974-09-10,1974,9,10,10074,2,NA,FALSE
"2080",1974-09-11,1974,9,11,9797,3,NA,FALSE
"2081",1974-09-12,1974,9,12,9832,4,NA,FALSE
"2082",1974-09-13,1974,9,13,9868,5,NA,FALSE
"2083",1974-09-14,1974,9,14,8869,6,NA,FALSE
"2084",1974-09-15,1974,9,15,8266,0,NA,FALSE
"2085",1974-09-16,1974,9,16,10050,1,NA,FALSE
"2086",1974-09-17,1974,9,17,10275,2,NA,FALSE
"2087",1974-09-18,1974,9,18,10033,3,NA,FALSE
"2088",1974-09-19,1974,9,19,9982,4,NA,FALSE
"2089",1974-09-20,1974,9,20,10324,5,NA,FALSE
"2090",1974-09-21,1974,9,21,9004,6,NA,FALSE
"2091",1974-09-22,1974,9,22,8622,0,NA,FALSE
"2092",1974-09-23,1974,9,23,10137,1,"Autumnal Equinox",FALSE
"2093",1974-09-24,1974,9,24,10375,2,NA,FALSE
"2094",1974-09-25,1974,9,25,10043,3,NA,FALSE
"2095",1974-09-26,1974,9,26,10129,4,NA,FALSE
"2096",1974-09-27,1974,9,27,10288,5,NA,FALSE
"2097",1974-09-28,1974,9,28,9243,6,NA,FALSE
"2098",1974-09-29,1974,9,29,8585,0,NA,FALSE
"2099",1974-09-30,1974,9,30,9975,1,NA,FALSE
"2100",1974-10-01,1974,10,1,10264,2,NA,FALSE
"2101",1974-10-02,1974,10,2,9895,3,NA,FALSE
"2102",1974-10-03,1974,10,3,9767,4,NA,FALSE
"2103",1974-10-04,1974,10,4,9842,5,NA,FALSE
"2104",1974-10-05,1974,10,5,8693,6,NA,FALSE
"2105",1974-10-06,1974,10,6,8092,0,NA,FALSE
"2106",1974-10-07,1974,10,7,9756,1,NA,FALSE
"2107",1974-10-08,1974,10,8,9808,2,NA,FALSE
"2108",1974-10-09,1974,10,9,9505,3,NA,FALSE
"2109",1974-10-10,1974,10,10,9695,4,NA,FALSE
"2110",1974-10-11,1974,10,11,9717,5,NA,FALSE
"2111",1974-10-12,1974,10,12,8335,6,NA,FALSE
"2112",1974-10-13,1974,10,13,7767,0,NA,FALSE
"2113",1974-10-14,1974,10,14,9205,1,"Columbus Day",FALSE
"2114",1974-10-15,1974,10,15,9572,2,NA,FALSE
"2115",1974-10-16,1974,10,16,9211,3,NA,FALSE
"2116",1974-10-17,1974,10,17,9311,4,NA,FALSE
"2117",1974-10-18,1974,10,18,9453,5,NA,FALSE
"2118",1974-10-19,1974,10,19,8186,6,NA,FALSE
"2119",1974-10-20,1974,10,20,7472,0,NA,FALSE
"2120",1974-10-21,1974,10,21,9013,1,NA,FALSE
"2121",1974-10-22,1974,10,22,9327,2,NA,FALSE
"2122",1974-10-23,1974,10,23,8965,3,"Creationism Day",FALSE
"2123",1974-10-24,1974,10,24,8792,4,NA,FALSE
"2124",1974-10-25,1974,10,25,9199,5,NA,FALSE
"2125",1974-10-26,1974,10,26,8274,6,NA,FALSE
"2126",1974-10-27,1974,10,27,7880,0,"Daylight Saving Time End",FALSE
"2127",1974-10-28,1974,10,28,8874,1,NA,FALSE
"2128",1974-10-29,1974,10,29,9355,2,NA,FALSE
"2129",1974-10-30,1974,10,30,9127,3,NA,FALSE
"2130",1974-10-31,1974,10,31,8913,4,"Halloween",TRUE
"2131",1974-11-01,1974,11,1,9198,5,NA,FALSE
"2132",1974-11-02,1974,11,2,8055,6,NA,FALSE
"2133",1974-11-03,1974,11,3,7567,0,NA,FALSE
"2134",1974-11-04,1974,11,4,8974,1,NA,FALSE
"2135",1974-11-05,1974,11,5,9500,2,"General Election Day",FALSE
"2136",1974-11-06,1974,11,6,9051,3,NA,FALSE
"2137",1974-11-07,1974,11,7,8819,4,NA,FALSE
"2138",1974-11-08,1974,11,8,8975,5,NA,FALSE
"2139",1974-11-09,1974,11,9,7806,6,NA,FALSE
"2140",1974-11-10,1974,11,10,7519,0,NA,FALSE
"2141",1974-11-11,1974,11,11,9223,1,"Veterans Day",TRUE
"2142",1974-11-12,1974,11,12,9274,2,NA,FALSE
"2143",1974-11-13,1974,11,13,8913,3,NA,FALSE
"2144",1974-11-14,1974,11,14,9061,4,NA,FALSE
"2145",1974-11-15,1974,11,15,9241,5,NA,FALSE
"2146",1974-11-16,1974,11,16,7804,6,NA,FALSE
"2147",1974-11-17,1974,11,17,7471,0,NA,FALSE
"2148",1974-11-18,1974,11,18,9217,1,NA,FALSE
"2149",1974-11-19,1974,11,19,9427,2,NA,FALSE
"2150",1974-11-20,1974,11,20,9234,3,NA,FALSE
"2151",1974-11-21,1974,11,21,9035,4,NA,FALSE
"2152",1974-11-22,1974,11,22,9076,5,NA,FALSE
"2153",1974-11-23,1974,11,23,8103,6,NA,FALSE
"2154",1974-11-24,1974,11,24,7545,0,NA,FALSE
"2155",1974-11-25,1974,11,25,8838,1,NA,FALSE
"2156",1974-11-26,1974,11,26,9488,2,NA,FALSE
"2157",1974-11-27,1974,11,27,9047,3,NA,FALSE
"2158",1974-11-28,1974,11,28,7294,4,"American Thanksgiving",TRUE
"2159",1974-11-29,1974,11,29,8424,5,"Black Friday",TRUE
"2160",1974-11-30,1974,11,30,7727,6,"St. Andrews Day",FALSE
"2161",1974-12-01,1974,12,1,7569,0,NA,FALSE
"2162",1974-12-02,1974,12,2,9259,1,NA,FALSE
"2163",1974-12-03,1974,12,3,9539,2,NA,FALSE
"2164",1974-12-04,1974,12,4,9072,3,NA,FALSE
"2165",1974-12-05,1974,12,5,8935,4,NA,FALSE
"2166",1974-12-06,1974,12,6,9043,5,NA,FALSE
"2167",1974-12-07,1974,12,7,7969,6,NA,FALSE
"2168",1974-12-08,1974,12,8,7668,0,NA,FALSE
"2169",1974-12-09,1974,12,9,8970,1,NA,FALSE
"2170",1974-12-10,1974,12,10,9212,2,"Human Rights Day",FALSE
"2171",1974-12-11,1974,12,11,9043,3,NA,FALSE
"2172",1974-12-12,1974,12,12,9045,4,NA,FALSE
"2173",1974-12-13,1974,12,13,8751,5,NA,FALSE
"2174",1974-12-14,1974,12,14,7845,6,NA,FALSE
"2175",1974-12-15,1974,12,15,7505,0,NA,FALSE
"2176",1974-12-16,1974,12,16,9188,1,NA,FALSE
"2177",1974-12-17,1974,12,17,9640,2,NA,FALSE
"2178",1974-12-18,1974,12,18,9403,3,NA,FALSE
"2179",1974-12-19,1974,12,19,9344,4,NA,FALSE
"2180",1974-12-20,1974,12,20,9453,5,NA,FALSE
"2181",1974-12-21,1974,12,21,7840,6,NA,FALSE
"2182",1974-12-22,1974,12,22,7077,0,"Winter Solstice",FALSE
"2183",1974-12-23,1974,12,23,8086,1,NA,FALSE
"2184",1974-12-24,1974,12,24,7538,2,"Christmas Eve",TRUE
"2185",1974-12-25,1974,12,25,6820,3,"Christmas in the USA",TRUE
"2186",1974-12-26,1974,12,26,8463,4,"Boxing Day in UK and Canada",FALSE
"2187",1974-12-27,1974,12,27,9603,5,NA,FALSE
"2188",1974-12-28,1974,12,28,8224,6,NA,FALSE
"2189",1974-12-29,1974,12,29,7383,0,NA,FALSE
"2190",1974-12-30,1974,12,30,9641,1,NA,FALSE
"2191",1974-12-31,1974,12,31,9637,2,"New Year’s Eve",TRUE
"2192",1975-01-01,1975,1,1,7028,3,"New Year’s Day",TRUE
"2193",1975-01-02,1975,1,2,7873,4,NA,FALSE
"2194",1975-01-03,1975,1,3,8425,5,"US Congressional Start Day",FALSE
"2195",1975-01-04,1975,1,4,7670,6,NA,FALSE
"2196",1975-01-05,1975,1,5,7250,0,NA,FALSE
"2197",1975-01-06,1975,1,6,8426,1,NA,FALSE
"2198",1975-01-07,1975,1,7,8792,2,NA,FALSE
"2199",1975-01-08,1975,1,8,8416,3,NA,FALSE
"2200",1975-01-09,1975,1,9,8461,4,NA,FALSE
"2201",1975-01-10,1975,1,10,8852,5,NA,FALSE
"2202",1975-01-11,1975,1,11,7928,6,NA,FALSE
"2203",1975-01-12,1975,1,12,7240,0,NA,FALSE
"2204",1975-01-13,1975,1,13,8619,1,NA,FALSE
"2205",1975-01-14,1975,1,14,9188,2,NA,FALSE
"2206",1975-01-15,1975,1,15,8893,3,NA,FALSE
"2207",1975-01-16,1975,1,16,8636,4,NA,FALSE
"2208",1975-01-17,1975,1,17,9012,5,NA,FALSE
"2209",1975-01-18,1975,1,18,7876,6,NA,FALSE
"2210",1975-01-19,1975,1,19,7448,0,NA,FALSE
"2211",1975-01-20,1975,1,20,8902,1,NA,FALSE
"2212",1975-01-21,1975,1,21,9102,2,NA,FALSE
"2213",1975-01-22,1975,1,22,8558,3,NA,FALSE
"2214",1975-01-23,1975,1,23,8747,4,NA,FALSE
"2215",1975-01-24,1975,1,24,8771,5,NA,FALSE
"2216",1975-01-25,1975,1,25,8077,6,"Robbie Burns Day aka Burns Nicht",FALSE
"2217",1975-01-26,1975,1,26,7708,0,"Australia Day",FALSE
"2218",1975-01-27,1975,1,27,8783,1,NA,FALSE
"2219",1975-01-28,1975,1,28,9149,2,NA,FALSE
"2220",1975-01-29,1975,1,29,8900,3,NA,FALSE
"2221",1975-01-30,1975,1,30,8617,4,NA,FALSE
"2222",1975-01-31,1975,1,31,8677,5,NA,FALSE
"2223",1975-02-01,1975,2,1,7699,6,NA,FALSE
"2224",1975-02-02,1975,2,2,7316,0,"Groundhog Day",FALSE
"2225",1975-02-03,1975,2,3,8881,1,NA,FALSE
"2226",1975-02-04,1975,2,4,9093,2,NA,FALSE
"2227",1975-02-05,1975,2,5,8829,3,NA,FALSE
"2228",1975-02-06,1975,2,6,8425,4,NA,FALSE
"2229",1975-02-07,1975,2,7,8969,5,NA,FALSE
"2230",1975-02-08,1975,2,8,7852,6,NA,FALSE
"2231",1975-02-09,1975,2,9,7564,0,NA,FALSE
"2232",1975-02-10,1975,2,10,8733,1,NA,FALSE
"2233",1975-02-11,1975,2,11,9126,2,"Mardi Gras",FALSE
"2234",1975-02-12,1975,2,12,8948,3,"Ash Wednesday",TRUE
"2235",1975-02-13,1975,2,13,8762,4,NA,FALSE
"2236",1975-02-14,1975,2,14,9219,5,"Valentine’s Day",TRUE
"2237",1975-02-15,1975,2,15,7997,6,NA,FALSE
"2238",1975-02-16,1975,2,16,7545,0,NA,FALSE
"2239",1975-02-17,1975,2,17,8373,1,"Alberta Family Day",FALSE
"2240",1975-02-18,1975,2,18,9232,2,NA,FALSE
"2241",1975-02-19,1975,2,19,8796,3,NA,FALSE
"2242",1975-02-20,1975,2,20,8984,4,NA,FALSE
"2243",1975-02-21,1975,2,21,8919,5,NA,FALSE
